Unnamed: 0,pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,type,"""pl_eqt"""
1414,Kepler-1508 b,0.138,,,0.0,655.0,,,0.0,5746.0,171.0,-143.0,0.0,0.921,0.379,-0.128,0.0,hot,
1415,Kepler-1509 b,0.1707,,,0.0,667.0,,,0.0,5806.0,78.0,-78.0,0.0,1.158,0.197,-0.148,0.0,hot,
1416,Kepler-151 b,0.1149,,,0.0,643.0,,,0.0,5460.0,172.0,-143.0,0.0,0.818,0.32,-0.066,0.0,hot,
1417,Kepler-151 c,0.158,,,0.0,542.0,,,0.0,5439.0,92.0,-92.0,0.0,0.81,0.52,-0.52,0.0,hot,
1418,Kepler-1510 b,0.3888,,,0.0,473.0,,,0.0,6286.0,179.0,-239.0,0.0,1.132,0.638,-0.134,0.0,hot,
1419,Kepler-1511 b,0.1753,,,0.0,903.0,,,0.0,6602.0,183.0,-259.0,0.0,1.685,0.894,-0.468,0.0,hot,
1420,Kepler-1512 b,0.1294,,,0.0,474.0,,,0.0,4623.0,180.0,-152.0,0.0,0.698,0.062,-0.061,0.0,hot,
1421,Kepler-1513 b,0.5416,,,0.0,346.0,,,0.0,5650.0,186.0,-186.0,0.0,1.044,0.349,-0.232,0.0,hot,
1422,Kepler-1514 b,0.753,0.013,-0.014,0.0,387.9,6.0,-5.0,0.0,6145.0,99.0,-80.0,0.0,1.289,0.027,-0.026,0.0,hot,
1423,Kepler-1514 c,0.0997,0.0018,-0.0018,0.0,1066.0,16.0,-14.0,0.0,6145.0,99.0,-80.0,0.0,1.289,0.027,-0.026,0.0,hot,
1424,Kepler-1515 b,0.7455,,,0.0,390.0,,,0.0,6517.0,148.0,-202.0,0.0,1.375,0.779,-0.275,0.0,hot,
1425,Kepler-1516 b,0.0718,,,0.0,967.0,,,0.0,5914.0,160.0,-178.0,0.0,0.987,0.272,-0.146,0.0,hot,
1428,Kepler-1518 c,0.0905,,,0.0,1094.0,,,0.0,6432.0,155.0,-214.0,0.0,1.345,0.382,-0.313,0.0,hot,
1430,Kepler-152 b,0.1277,,,0.0,567.0,,,0.0,5262.0,168.0,-137.0,0.0,0.761,0.177,-0.056,0.0,hot,
1431,Kepler-152 c,0.3658,,,0.0,335.0,,,0.0,5262.0,168.0,-137.0,0.0,0.761,0.177,-0.056,0.0,hot,
1433,Kepler-1521 b,0.2579,,,0.0,616.0,,,0.0,5089.0,160.0,-148.0,0.0,1.945,1.37,-1.103,0.0,hot,
1436,Kepler-1524 b,0.3212,,,0.0,460.0,,,0.0,5900.0,155.0,-151.0,0.0,1.002,0.358,-0.149,0.0,hot,
1438,Kepler-1526 b,0.0418,,,0.0,788.0,,,0.0,4518.0,133.0,-130.0,0.0,0.653,0.054,-0.065,0.0,hot,
1439,Kepler-1527 b,0.6276,,,0.0,450.0,,,0.0,6092.0,79.0,-85.0,0.0,1.759,0.316,-0.386,0.0,hot,
1441,Kepler-1529 b,0.0525,,,0.0,817.0,,,0.0,5057.0,156.0,-132.0,0.0,0.704,1.258,-0.066,0.0,hot,
1442,Kepler-153 b,0.1274,,,0.0,621.0,,,0.0,5402.0,184.0,-144.0,0.0,0.865,0.421,-0.111,0.0,hot,
1443,Kepler-153 c,0.2337,,,0.0,458.0,,,0.0,5402.0,184.0,-144.0,0.0,0.865,0.421,-0.111,0.0,hot,
1446,Kepler-1530 d,0.0865,,,0.0,972.0,,,0.0,5678.0,184.0,-176.0,0.0,1.303,0.573,-0.299,0.0,hot,
1449,Kepler-1533 b,0.9625,,,0.0,330.0,,,0.0,6325.0,69.0,-88.0,0.0,1.349,0.311,-0.156,0.0,hot,
1450,Kepler-1534 b,0.0599,,,0.0,955.0,,,0.0,5638.0,186.0,-186.0,0.0,0.883,0.229,-0.098,0.0,hot,
1451,Kepler-1535 b,0.5125,,,0.0,343.0,,,0.0,6049.0,156.0,-167.0,0.0,0.845,0.361,-0.063,0.0,hot,
1454,Kepler-1538 b,0.6344,,,0.0,361.0,,,0.0,6210.0,153.0,-210.0,0.0,1.1,0.587,-0.119,0.0,hot,
1456,Kepler-154 b,0.1957,,,0.0,540.0,,,0.0,5937.0,162.0,-155.0,0.0,0.832,0.35,-0.062,0.0,hot,
1457,Kepler-154 c,0.2987,,,0.0,437.0,,,0.0,5937.0,162.0,-155.0,0.0,0.832,0.35,-0.062,0.0,hot,
1458,Kepler-154 d,0.1426,,,0.0,633.0,,,0.0,5937.0,162.0,-155.0,0.0,0.832,0.35,-0.062,0.0,hot,
1460,Kepler-154 f,0.0878,,,0.0,806.0,,,0.0,5937.0,162.0,-155.0,0.0,0.832,0.35,-0.062,0.0,hot,
1462,Kepler-1541 b,0.0781,,,0.0,1048.0,,,0.0,5365.0,173.0,-141.0,0.0,1.533,0.944,-0.66,0.0,hot,
1466,Kepler-1542 e,0.0567,,,0.0,1065.0,,,0.0,5574.0,111.0,-100.0,0.0,1.065,0.166,-0.15,0.0,hot,
1470,Kepler-1546 b,0.1366,,,0.0,671.0,,,0.0,5569.0,186.0,-159.0,0.0,1.019,0.382,-0.155,0.0,hot,
1472,Kepler-1548 b,0.4679,,,0.0,350.0,,,0.0,5349.0,80.0,-80.0,0.0,1.032,0.186,-0.152,0.0,hot,
1474,Kepler-155 b,0.055,,,0.0,663.0,,,0.0,4526.0,65.0,-65.0,0.0,0.606,0.014,-0.014,0.0,hot,
1477,Kepler-1551 b,0.1766,,,0.0,714.0,,,0.0,6362.0,166.0,-244.0,0.0,1.144,0.518,-0.134,0.0,hot,
1479,Kepler-1553 b,0.0489,,,0.0,939.0,,,0.0,5328.0,165.0,-139.0,0.0,0.78,0.176,-0.056,0.0,hot,
1481,Kepler-1555 b,0.081,,,0.0,966.0,,,0.0,6208.0,156.0,-201.0,0.0,1.009,0.415,-0.096,0.0,hot,
1482,Kepler-1556 b,0.082,,,0.0,900.0,,,0.0,5812.0,182.0,-185.0,0.0,1.01,0.381,-0.133,0.0,hot,
1484,Kepler-1558 b,0.0419,,,0.0,1019.0,,,0.0,5115.0,154.0,-139.0,0.0,0.854,0.103,-0.093,0.0,hot,
1486,Kepler-156 b,0.053,,,0.0,853.0,,,0.0,5075.0,162.0,-131.0,0.0,0.769,0.125,-0.06,0.0,hot,
1487,Kepler-156 c,0.115,,,0.0,579.0,,,0.0,5075.0,162.0,-131.0,0.0,0.769,0.125,-0.06,0.0,hot,
1490,Kepler-1562 b,0.3337,,,0.0,570.0,,,0.0,6362.0,167.0,-263.0,0.0,1.378,0.821,-0.301,0.0,hot,
1492,Kepler-1564 b,0.1326,,,0.0,623.0,,,0.0,5576.0,157.0,-145.0,0.0,0.852,0.29,-0.066,0.0,hot,
1495,Kepler-1567 b,0.552,,,0.0,330.0,,,0.0,5858.0,165.0,-170.0,0.0,0.903,0.375,-0.083,0.0,hot,
1496,Kepler-1568 b,0.1499,,,0.0,730.0,,,0.0,5821.0,106.0,-124.0,0.0,1.21,0.213,-0.165,0.0,hot,
1499,Kepler-157 c,0.1121,,,0.0,762.0,,,0.0,5988.0,149.0,-177.0,0.0,0.934,0.387,-0.08,0.0,hot,
1500,Kepler-157 d,0.072,,,0.0,943.0,,,0.0,5969.0,86.0,-86.0,0.0,0.92,0.44,-0.44,0.0,hot,
1501,Kepler-1570 b,0.1784,,,0.0,836.0,,,0.0,5456.0,199.0,-190.0,0.0,2.154,1.167,-1.086,0.0,hot,
1505,Kepler-1574 b,0.0743,,,0.0,1003.0,,,0.0,6108.0,193.0,-236.0,0.0,1.03,0.324,-0.108,0.0,hot,
1507,Kepler-1576 b,0.0727,,,0.0,1062.0,,,0.0,5841.0,155.0,-176.0,0.0,1.235,0.573,-0.229,0.0,hot,
1511,Kepler-158 b,0.1112,,,0.0,500.0,,,0.0,4621.0,140.0,-125.0,0.0,0.668,0.062,-0.063,0.0,hot,
1512,Kepler-158 c,0.1589,,,0.0,418.0,,,0.0,4621.0,140.0,-125.0,0.0,0.668,0.062,-0.063,0.0,hot,
1513,Kepler-1580 b,0.323,,,0.0,733.0,,,0.0,6237.0,124.0,-111.0,0.0,2.295,0.425,-0.519,0.0,hot,
1515,Kepler-1582 b,0.0285,,,0.0,321.0,,,0.0,3089.0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,hot,
1516,Kepler-1583 b,0.085,,,0.0,788.0,,,0.0,5525.0,74.0,-82.0,0.0,0.888,0.138,-0.046,0.0,hot,
1517,Kepler-1584 b,0.1187,,,0.0,889.0,,,0.0,6418.0,152.0,-247.0,0.0,1.171,0.61,-0.146,0.0,hot,
1518,Kepler-1585 b,0.0445,,,0.0,1064.0,,,0.0,5448.0,187.0,-158.0,0.0,0.872,0.33,-0.073,0.0,hot,
1520,Kepler-1587 b,0.0878,,,0.0,981.0,,,0.0,5855.0,106.0,-125.0,0.0,1.268,0.215,-0.187,0.0,hot,
1521,Kepler-1588 b,0.0726,,,0.0,925.0,,,0.0,5678.0,114.0,-86.0,0.0,0.99,0.195,-0.124,0.0,hot,
1523,Kepler-159 b,0.0738,,,0.0,447.0,,,0.0,3894.0,67.0,-98.0,0.0,0.5,0.06,-0.06,0.0,hot,
1525,Kepler-1590 b,0.0772,,,0.0,1019.0,,,0.0,6202.0,159.0,-203.0,0.0,1.072,0.542,-0.114,0.0,hot,
1526,Kepler-1591 b,0.0794,,,0.0,892.0,,,0.0,5984.0,149.0,-179.0,0.0,0.906,0.234,-0.084,0.0,hot,
1530,Kepler-1595 b,0.051,,,0.0,980.0,,,0.0,5408.0,172.0,-143.0,0.0,0.861,0.321,-0.082,0.0,hot,
1531,Kepler-1596 b,0.322,,,0.0,471.0,,,0.0,6139.0,158.0,-192.0,0.0,0.976,0.407,-0.094,0.0,hot,
1534,Kepler-1599 b,0.4826,,,0.0,408.0,,,0.0,6003.0,159.0,-187.0,0.0,1.144,0.458,-0.181,0.0,hot,
1535,Kepler-160 b,0.0498,,,0.0,1078.0,,,0.0,5857.0,161.0,-154.0,0.0,0.867,0.368,-0.082,0.0,hot,
1536,Kepler-160 c,0.1077,,,0.0,733.0,,,0.0,5857.0,161.0,-154.0,0.0,0.867,0.368,-0.082,0.0,hot,
1538,Kepler-1600 c,0.0689,,,0.0,786.0,,,0.0,5119.0,82.0,-82.0,0.0,0.834,0.047,-0.052,0.0,hot,
1540,Kepler-1602 b,0.1008,,,0.0,883.0,,,0.0,6258.0,157.0,-177.0,0.0,1.031,0.444,-0.086,0.0,hot,
1543,Kepler-1605 b,0.4506,,,0.0,716.0,,,0.0,5447.0,168.0,-215.0,0.0,4.001,1.488,-2.094,0.0,hot,
1545,Kepler-1607 b,0.1075,,,0.0,913.0,,,0.0,5771.0,169.0,-146.0,0.0,1.382,0.6,-0.404,0.0,hot,
1546,Kepler-1608 b,0.1126,,,0.0,612.0,,,0.0,5364.0,206.0,-160.0,0.0,0.754,0.269,-0.082,0.0,hot,
1547,Kepler-1609 b,0.4932,,,0.0,428.0,,,0.0,6257.0,163.0,-224.0,0.0,1.186,0.813,-0.151,0.0,hot,
1548,Kepler-161 b,0.0528,,,0.0,838.0,,,0.0,5079.0,160.0,-130.0,0.0,0.739,0.12,-0.054,0.0,hot,
1549,Kepler-161 c,0.0677,,,0.0,769.0,,,0.0,5076.0,101.0,-101.0,0.0,0.799,0.051,-0.043,0.0,hot,
1550,Kepler-1610 b,0.0777,,,0.0,749.0,,,0.0,5295.0,211.0,-165.0,0.0,0.8,0.266,-0.069,0.0,hot,
1551,Kepler-1610 c,0.2323,,,0.0,433.0,,,0.0,5295.0,211.0,-165.0,0.0,0.8,0.266,-0.069,0.0,hot,
1552,Kepler-1611 b,0.0541,,,0.0,887.0,,,0.0,5511.0,171.0,-150.0,0.0,0.72,0.225,-0.048,0.0,hot,
1553,Kepler-1612 b,0.0468,,,0.0,1019.0,,,0.0,5543.0,154.0,-141.0,0.0,0.813,0.246,-0.062,0.0,hot,
1555,Kepler-1614 b,0.0471,,,0.0,981.0,,,0.0,5376.0,179.0,-150.0,0.0,0.806,0.243,-0.061,0.0,hot,
1556,Kepler-1615 b,0.2595,,,0.0,523.0,,,0.0,6035.0,149.0,-188.0,0.0,1.002,0.43,-0.097,0.0,hot,
1558,Kepler-1617 b,0.1833,,,0.0,689.0,,,0.0,6300.0,157.0,-198.0,0.0,1.126,0.555,-0.127,0.0,hot,
1560,Kepler-1619 b,0.1597,,,0.0,679.0,,,0.0,6137.0,153.0,-176.0,0.0,1.005,0.373,-0.115,0.0,hot,
1561,Kepler-162 b,0.068,,,0.0,961.0,,,0.0,5815.0,164.0,-151.0,0.0,0.954,0.363,-0.125,0.0,hot,
1562,Kepler-162 c,0.1355,,,0.0,681.0,,,0.0,5815.0,157.0,-174.0,0.0,0.954,0.261,-0.14,0.0,hot,
1563,Kepler-1620 b,0.4322,,,0.0,428.0,,,0.0,6210.0,163.0,-206.0,0.0,1.054,0.489,-0.113,0.0,hot,
1564,Kepler-1621 b,0.4266,,,0.0,457.0,,,0.0,6343.0,149.0,-261.0,0.0,1.137,0.647,-0.132,0.0,hot,
1565,Kepler-1622 b,0.1006,,,0.0,980.0,,,0.0,6461.0,155.0,-219.0,0.0,1.19,0.771,-0.152,0.0,hot,
1566,Kepler-1623 b,0.0533,,,0.0,1090.0,,,0.0,5817.0,161.0,-189.0,0.0,0.962,0.422,-0.08,0.0,hot,
1567,Kepler-1624 b,0.0238,,,0.0,399.0,,,0.0,3212.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,hot,
1568,Kepler-1625 b,0.8748,,,0.0,350.0,,,0.0,5548.0,83.0,-72.0,0.0,1.793,0.263,-0.488,0.0,hot,
1570,Kepler-1627 b,0.0643,,,0.0,794.0,,,0.0,5388.0,175.0,-142.0,0.0,0.717,0.172,-0.069,0.0,hot,
1573,Kepler-163 b,0.076,,,0.0,847.0,,,0.0,5736.0,93.0,-93.0,0.0,0.85,0.39,-0.39,0.0,hot,
1574,Kepler-163 c,0.1445,,,0.0,648.0,,,0.0,5395.0,80.0,-72.0,0.0,1.071,0.18,-0.18,0.0,hot,
1577,Kepler-1632 b,0.6762,,,0.0,369.0,,,0.0,6072.0,167.0,-137.0,0.0,1.286,0.255,-0.383,0.0,hot,
1578,Kepler-1633 b,0.6407,,,0.0,336.0,,,0.0,6351.0,193.0,-236.0,0.0,0.921,0.382,-0.081,0.0,hot,
1582,Kepler-1637 b,0.0596,,,0.0,1093.0,,,0.0,6024.0,207.0,-176.0,0.0,1.009,0.422,-0.221,0.0,hot,
1584,Kepler-1639 b,0.0934,,,0.0,1003.0,,,0.0,6495.0,175.0,-269.0,0.0,1.145,0.601,-0.144,0.0,hot,
1586,Kepler-164 c,0.0991,,,0.0,950.0,,,0.0,6353.0,158.0,-207.0,0.0,1.139,0.611,-0.135,0.0,hot,
1587,Kepler-164 d,0.1897,,,0.0,687.0,,,0.0,6353.0,158.0,-207.0,0.0,1.139,0.611,-0.135,0.0,hot,
1588,Kepler-164 e,0.4182,,,0.0,462.0,,,0.0,6353.0,158.0,-207.0,0.0,1.139,0.611,-0.135,0.0,hot,
1590,Kepler-1641 b,0.1473,,,0.0,908.0,,,0.0,6486.0,184.0,-248.0,0.0,1.485,0.728,-0.381,0.0,hot,
1591,Kepler-1641 c,0.2065,,,0.0,767.0,,,0.0,6486.0,184.0,-248.0,0.0,1.485,0.728,-0.381,0.0,hot,
1592,Kepler-1642 b,0.1016,,,0.0,895.0,,,0.0,5254.0,212.0,-181.0,0.0,1.514,1.135,-0.614,0.0,hot,
1593,Kepler-1642 c,0.0678,,,0.0,1095.0,,,0.0,5254.0,212.0,-181.0,0.0,1.514,1.135,-0.614,0.0,hot,
1594,Kepler-1643 b,0.0531,,,0.0,799.0,,,0.0,5101.0,184.0,-184.0,0.0,0.67,0.08,-0.053,0.0,hot,
1595,Kepler-1644 b,0.142,,,0.0,606.0,,,0.0,5723.0,154.0,-154.0,0.0,0.818,0.205,-0.073,0.0,hot,
1596,Kepler-1645 b,0.1285,,,0.0,754.0,,,0.0,5929.0,160.0,-197.0,0.0,1.069,0.496,-0.12,0.0,hot,
1597,Kepler-1646 b,0.0295,,,0.0,365.0,,,0.0,3236.0,41.0,-25.0,0.0,0.193,0.034,-0.025,0.0,hot,
1600,Kepler-165 b,0.073,,,0.0,759.0,,,0.0,5236.0,69.0,-69.0,0.0,0.79,0.16,-0.16,0.0,hot,
1601,Kepler-165 c,0.1088,,,0.0,605.0,,,0.0,5208.0,165.0,-133.0,0.0,0.755,0.158,-0.071,0.0,hot,
1602,Kepler-1650 b,0.0167,,,0.0,602.0,,,0.0,3364.0,74.0,-67.0,0.0,0.274,0.062,-0.05,0.0,hot,
1603,Kepler-1651 b,0.0619,,,0.0,353.0,,,0.0,3545.0,84.0,-68.0,0.0,0.316,0.14,-0.018,0.0,hot,
1607,Kepler-1655 b,0.101,,,0.0,899.0,,,0.0,5975.0,59.0,-59.0,0.0,1.17,0.14,-0.14,0.0,hot,
1608,Kepler-1656 b,0.1986,,,0.0,563.0,,,0.0,5750.0,115.0,-128.0,0.0,0.979,0.185,-0.055,0.0,hot,
1610,Kepler-166 b,0.0711,,,0.0,780.0,,,0.0,5413.0,173.0,-143.0,0.0,0.759,0.235,-0.058,0.0,hot,
1611,Kepler-166 c,0.1937,,,0.0,468.0,,,0.0,5409.0,162.0,-146.0,0.0,0.746,0.145,-0.058,0.0,hot,
1614,Kepler-1663 b,0.1059,,,0.0,355.0,,,0.0,3743.0,63.0,-65.0,0.0,0.49,0.06,-0.06,0.0,hot,
1615,Kepler-1664 b,0.113,,,0.0,781.0,,,0.0,5812.0,101.0,-101.0,0.0,1.05,0.37,-0.37,0.0,hot,
1616,Kepler-1665 b,0.0928,,,0.0,655.0,,,0.0,5098.0,167.0,-129.0,0.0,0.787,1.226,-0.078,0.0,hot,
1617,Kepler-1666 b,0.1761,,,0.0,672.0,,,0.0,6297.0,168.0,-212.0,0.0,1.031,0.436,-0.097,0.0,hot,
1618,Kepler-1666 c,0.242,,,0.0,585.0,,,0.0,6317.0,119.0,-119.0,0.0,1.07,0.4,-0.4,0.0,hot,
1619,Kepler-1667 b,0.388,,,0.0,515.0,,,0.0,6188.0,81.0,-81.0,0.0,1.38,0.55,-0.55,0.0,hot,
1620,Kepler-1668 b,0.122,,,0.0,634.0,,,0.0,5645.0,200.0,-200.0,0.0,0.79,0.3,-0.3,0.0,hot,
1621,Kepler-1669 b,0.0745,,,0.0,530.0,,,0.0,4224.0,84.0,-84.0,0.0,0.603,0.027,-0.03,0.0,hot,
1622,Kepler-1669 c,0.0228,,,0.0,958.0,,,0.0,4224.0,84.0,-84.0,0.0,0.603,0.027,-0.03,0.0,hot,
1623,Kepler-1669 d,0.0468,,,0.0,669.0,,,0.0,4224.0,84.0,-84.0,0.0,0.603,0.027,-0.03,0.0,hot,
1624,Kepler-167 b,0.0482,,,0.0,899.0,,,0.0,4978.0,151.0,-130.0,0.0,0.808,1.216,-0.074,0.0,hot,
1625,Kepler-167 c,0.0683,,,0.0,755.0,,,0.0,4978.0,151.0,-130.0,0.0,0.808,1.216,-0.074,0.0,hot,
1626,Kepler-167 d,0.1402,,,0.0,527.0,,,0.0,4978.0,151.0,-130.0,0.0,0.808,1.216,-0.074,0.0,hot,
1628,Kepler-1670 b,0.151,,,0.0,734.0,,,0.0,6233.0,176.0,-207.0,0.0,1.076,0.541,-0.106,0.0,hot,
1629,Kepler-1671 b,0.0464,,,0.0,984.0,,,0.0,5302.0,169.0,-137.0,0.0,0.821,0.31,-0.091,0.0,hot,
1630,Kepler-1672 b,0.58,,,0.0,425.0,,,0.0,6222.0,80.0,-80.0,0.0,1.39,0.43,-0.43,0.0,hot,
1631,Kepler-1673 b,0.2127,,,0.0,611.0,,,0.0,6202.0,166.0,-203.0,0.0,1.062,0.349,-0.116,0.0,hot,
1632,Kepler-1674 b,0.3008,,,0.0,419.0,,,0.0,5679.0,161.0,-153.0,0.0,0.841,0.335,-0.067,0.0,hot,
1633,Kepler-1675 b,0.3076,,,0.0,465.0,,,0.0,5798.0,104.0,-116.0,0.0,1.019,0.151,-0.088,0.0,hot,
1634,Kepler-1676 b,0.1931,,,0.0,613.0,,,0.0,6122.0,148.0,-188.0,0.0,0.996,0.391,-0.092,0.0,hot,
1635,Kepler-1677 b,0.1634,,,0.0,726.0,,,0.0,6215.0,153.0,-202.0,0.0,1.145,0.67,-0.131,0.0,hot,
1636,Kepler-1678 b,0.5407,,,0.0,337.0,,,0.0,6008.0,159.0,-175.0,0.0,0.875,0.35,-0.069,0.0,hot,
1637,Kepler-1679 b,0.088,,,0.0,797.0,,,0.0,5770.0,106.0,-106.0,0.0,0.86,0.29,-0.29,0.0,hot,
1639,Kepler-168 c,0.113,,,0.0,838.0,,,0.0,6250.0,122.0,-122.0,0.0,1.04,0.41,-0.41,0.0,hot,
1640,Kepler-1680 b,0.0784,,,0.0,771.0,,,0.0,5146.0,154.0,-138.0,0.0,0.905,0.277,-0.111,0.0,hot,
1641,Kepler-1681 b,0.2985,,,0.0,387.0,,,0.0,5509.0,188.0,-151.0,0.0,0.759,0.285,-0.074,0.0,hot,
1642,Kepler-1682 b,0.1134,,,0.0,694.0,,,0.0,5570.0,74.0,-83.0,0.0,0.904,0.11,-0.064,0.0,hot,
1643,Kepler-1683 b,0.112,,,0.0,692.0,,,0.0,5450.0,103.0,-103.0,0.0,0.93,0.45,-0.45,0.0,hot,
1644,Kepler-1684 b,0.2259,,,0.0,341.0,,,0.0,4505.0,89.0,-93.0,0.0,0.666,0.044,-0.068,0.0,hot,
1645,Kepler-1685 b,0.1485,,,0.0,625.0,,,0.0,5681.0,180.0,-185.0,0.0,0.923,0.383,-0.067,0.0,hot,
1646,Kepler-1686 b,0.089,,,0.0,898.0,,,0.0,6123.0,111.0,-111.0,0.0,0.98,0.41,-0.41,0.0,hot,
1647,Kepler-1687 b,0.0522,,,0.0,578.0,,,0.0,4024.0,85.0,-70.0,0.0,0.553,0.055,-0.049,0.0,hot,
1649,Kepler-1689 b,0.0791,,,0.0,909.0,,,0.0,5798.0,109.0,-112.0,0.0,0.999,0.186,-0.1,0.0,hot,
1650,Kepler-169 b,0.0407,,,0.0,1096.0,,,0.0,5173.0,183.0,-149.0,0.0,0.939,0.903,-0.121,0.0,hot,
1652,Kepler-169 d,0.0763,,,0.0,800.0,,,0.0,5173.0,183.0,-149.0,0.0,0.939,0.903,-0.121,0.0,hot,
1653,Kepler-169 e,0.1046,,,0.0,595.0,,,0.0,5001.0,99.0,,0.0,0.76,0.046,-0.034,0.0,hot,
1654,Kepler-169 f,0.3644,,,0.0,366.0,,,0.0,5173.0,183.0,-149.0,0.0,0.939,0.903,-0.121,0.0,hot,
1657,Kepler-1692 b,0.0646,,,0.0,898.0,,,0.0,5452.0,160.0,-144.0,0.0,0.9,0.31,-0.062,0.0,hot,
1658,Kepler-1693 b,0.1011,,,0.0,807.0,,,0.0,5553.0,74.0,-74.0,0.0,1.098,0.161,-0.161,0.0,hot,
1659,Kepler-1693 c,0.059,,,0.0,957.0,,,0.0,5693.0,163.0,-147.0,0.0,0.856,0.37,-0.065,0.0,hot,
1660,Kepler-1694 b,0.0426,,,0.0,841.0,,,0.0,4972.0,140.0,-145.0,0.0,0.627,0.078,-0.043,0.0,hot,
1661,Kepler-1695 b,0.0526,,,0.0,954.0,,,0.0,5583.0,161.0,-137.0,0.0,0.79,0.256,-0.057,0.0,hot,
1662,Kepler-1696 b,0.3245,,,0.0,454.0,,,0.0,5982.0,161.0,-205.0,0.0,0.96,0.345,-0.09,0.0,hot,
1663,Kepler-1697 b,0.2008,,,0.0,630.0,,,0.0,4928.0,147.0,-129.0,0.0,1.688,1.416,-0.889,0.0,hot,
1665,Kepler-1699 b,0.0418,,,0.0,1010.0,,,0.0,5496.0,147.0,-163.0,0.0,0.725,0.121,-0.056,0.0,hot,
1667,Kepler-170 b,0.08,,,0.0,899.0,,,0.0,5674.0,103.0,-114.0,0.0,1.032,0.159,-0.057,0.0,hot,
1668,Kepler-170 c,0.1312,,,0.0,685.0,,,0.0,5655.0,107.0,-126.0,0.0,0.99,0.143,-0.049,0.0,hot,
1669,Kepler-1700 b,0.7576,,,0.0,329.0,,,0.0,5814.0,78.0,-78.0,0.0,1.248,0.209,-0.209,0.0,hot,
1671,Kepler-1702 b,0.1281,,,0.0,557.0,,,0.0,5243.0,166.0,-137.0,0.0,0.744,0.141,-0.057,0.0,hot,
1673,Kepler-1705 b,0.08,,,0.0,789.0,,,0.0,5775.0,194.0,-172.0,0.0,0.768,0.332,-0.056,0.0,hot,
1674,Kepler-1709 b,0.3251,,,0.0,454.0,,,0.0,5952.0,107.0,-126.0,0.0,0.971,0.174,-0.048,0.0,hot,
1675,Kepler-171 b,0.0491,,,0.0,1024.0,,,0.0,5641.0,163.0,-146.0,0.0,0.831,0.364,-0.065,0.0,hot,
1676,Kepler-171 c,0.0963,,,0.0,731.0,,,0.0,5641.0,163.0,-146.0,0.0,0.831,0.364,-0.065,0.0,hot,
1677,Kepler-171 d,0.2208,,,0.0,497.0,,,0.0,5456.0,81.0,-81.0,0.0,0.943,0.115,-0.077,0.0,hot,
1678,Kepler-1710 b,0.1167,,,0.0,676.0,,,0.0,5653.0,103.0,-112.0,0.0,0.857,0.141,-0.031,0.0,hot,
1679,Kepler-1711 b,0.1463,,,0.0,669.0,,,0.0,5706.0,114.0,-103.0,0.0,1.034,0.148,-0.121,0.0,hot,
1680,Kepler-1712 b,0.0901,,,0.0,385.0,,,0.0,3741.0,54.0,-51.0,0.0,0.49,0.06,-0.06,0.0,hot,
1681,Kepler-1713 b,0.1469,,,0.0,900.0,,,0.0,6477.0,103.0,-116.0,0.0,1.459,0.058,-0.086,0.0,hot,
1683,Kepler-1715 b,0.227,,,0.0,643.0,,,0.0,6323.0,50.0,-50.0,0.0,1.207,0.065,-0.065,0.0,hot,
1684,Kepler-1716 b,0.1855,,,0.0,403.0,,,0.0,4741.0,100.0,-90.0,0.0,0.688,0.031,-0.038,0.0,hot,
1685,Kepler-1717 b,0.2101,,,0.0,771.0,,,0.0,6823.0,176.0,-233.0,0.0,1.377,0.857,-0.216,0.0,hot,
1686,Kepler-1718 b,0.4756,,,0.0,363.0,,,0.0,5712.0,118.0,-88.0,0.0,0.989,0.198,-0.15,0.0,hot,
1689,Kepler-172 c,0.0652,,,0.0,968.0,,,0.0,5583.0,164.0,-142.0,0.0,1.007,0.37,-0.138,0.0,hot,
1690,Kepler-172 d,0.111,,,0.0,723.0,,,0.0,5540.0,99.0,,0.0,0.97,0.43,-0.43,0.0,hot,
1691,Kepler-172 e,0.203,,,0.0,549.0,,,0.0,5583.0,164.0,-142.0,0.0,1.007,0.37,-0.138,0.0,hot,
1692,Kepler-1720 b,0.1043,,,0.0,703.0,,,0.0,5582.0,153.0,-145.0,0.0,0.85,0.315,-0.065,0.0,hot,
1693,Kepler-1721 b,0.051,,,0.0,899.0,,,0.0,5321.0,80.0,-80.0,0.0,0.75,0.28,-0.28,0.0,hot,
1694,Kepler-1722 b,0.083,,,0.0,755.0,,,0.0,5506.0,84.0,-84.0,0.0,0.8,0.34,-0.34,0.0,hot,
1695,Kepler-1723 b,0.2249,,,0.0,568.0,,,0.0,6072.0,157.0,-183.0,0.0,1.01,0.371,-0.125,0.0,hot,
1696,Kepler-1724 b,0.069,,,0.0,1010.0,,,0.0,6099.0,102.0,-102.0,0.0,0.97,0.47,-0.47,0.0,hot,
1697,Kepler-1725 b,0.1334,,,0.0,749.0,,,0.0,6108.0,73.0,-137.0,0.0,1.03,0.145,-0.046,0.0,hot,
